City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Brusio;2807200;1126400;0.0026652896003731405;0.0018882272287279141;0.16728448038145857;0.025342976781664108
Brügg;2588200;1219200;0.010399388887170201;0.06822266133782426;0.3265289358369451;0.35228101681646945
Brünisried;2587700;1178900;0.00155395902593184;0.015683646487760092;0.7886755572277612;0.08489468923917323
Brüttelen;2577900;1208000;0.0013992770401958987;0.006943734246800112;0.7642881614869516;0.07299689374913654
Brütten;2693100;1258700;0.00491888714640293;0.024446335377829115;0.6540268196409244;0.10513607964084166
Bubendorf;2622500;1255300;0.010475540018609432;0.031815848293770675;0.4139484060906544;0.15256701502380107
Bubikon;2704400;1236300;0.017476684665303877;0.049376201061318875;0.6588703304224875;0.21608375487902196
Buch (SH);2700900;1286000;0.0007900679886820381;0.006819801145211196;0.8030954893910045;0.07016376474638467
Buch am Irchel;2689100;1267000;0.002329748677469022;0.007484696146640305;0.602321617070573;0.07083841633147314
Buchberg;2684500;1269700;0.0020322833202845196;0.011375682942209774;0.5697418275233751;0.086120139642868
Buchegg;2602800;1220400;0.006092090515138607;0.00884587827631896;0.6188109148915995;0.08918947413900649
Buchholterberg;2619600;1185900;0.003624317911935976;0.007754878054155064;0.6314972743166556;0.06459700612130612
Buchillon;2521800;1147000;0.0016301101573710725;0.025461764747615814;0.45147863124209847;0.26548965148879483
Buchrain;2669000;1216500;0.015137417096404952;0.1034430655655854;0.47224673402405565;0.3369990296357789
Buchs (AG);2647600;1248700;0.018968770896941343;0.11695489445319682;0.12530036427732702;0.4715662395126194
Buchs (SG);2754100;1225800;0.030605615669999073;0.06294065747970942;0.4092796440678585;0.274780426572142
Buchs (ZH);2675400;1256800;0.01562288055933006;0.08774838011262087;0.5100897451775693;0.27149266984529347
Buckten;2630700;1251100;0.0016396290488009766;0.026890968914050864;0.5463917525908386;0.17305815090744806
Bulle;2570800;1162700;0.05680636433081004;0.07809395143457917;0.5042559258990744;0.2227843169214548
Bullet;2532500;1187000;0.001563477917361744;0.0030489942299130822;0.5185872018478825;0.054146178846096876
Buochs;2674700;1203000;0.012576835301760757;0.04141931170881354;0.5133438643116703;0.18345354389505017
Bure;2567400;1254600;0.0015420604116444599;0.0036947816851653974;0.48461879732951635;0.13648924918815958
Burg (AG);2656200;1231800;0.0023797228574760185;0.08304038819175137;0.4751232631272196;0.346448254714905
Burg im Leimental;2600200;1256300;0.000656803508663381;0.007585914900304297;0.15556987398941616;0.04998043818485863
Burgdorf;2614000;1211700;0.039472463036954716;0.08320999128899652;0.2731958762954193;0.324268689081917
Burgistein;2604800;1181500;0.0026486315403708082;0.011552994005899214;0.8312129853545868;0.09980896015154418
Bursinel;2512800;1143700;0.0011256089115861568;0.02074236933084574;0.8013745704301372;0.15993740224089972
Bursins;2511800;1145100;0.0018633229974037223;0.01813631647395412;0.5946027896291448;0.13608119306843036
Burtigny;2509300;1146800;0.0009209527458432191;0.0053183859902139075;0.6356965557827389;0.061437164292207476
Buseno;2728600;1125900;0.00021179533431536562;0.0006230635764498764;0.05342497136565176;0.02010641628053806
Bussigny;2532000;1155800;0.021250925117260844;0.14491842554718046;0.3680714316812719;0.496876657420339
Bussnang;2723400;1268800;0.005849358783676053;0.010162419375899;0.7697449122107979;0.09460677337633454
Busswil bei Melchnau;2629500;1226100;0.0004307298372031593;0.0049400320457295786;0.5843356242742517;0.05712050078857083
Bussy-Chardonney;2523500;1153600;0.000913813577270791;0.009763602124546095;0.8842919153600238;0.10822831728036104
Bussy-sur-Moudon;2552000;1170700;0.000518779582929772;0.005454050112679561;0.7680906426623033;0.07555235567469788
Buttisholz;2649800;1218400;0.007931616283967569;0.015569550994802474;0.7979678112960323;0.08568075117257457
Buttwil;2666000;1235700;0.002950856343270263;0.021179841682616996;0.7021613311266514;0.12626637010901276
Buus;2632100;1261700;0.0025439237346418634;0.00942869655705035;0.7017988876214879;0.07310908339815363
Bäretswil;2707200;1243800;0.012024739598826321;0.01777498407800952;0.5414693043742219;0.08845958635335315
Bäriswil;2606700;1207600;0.0024891901089199153;0.029907923558328286;0.5010234843113656;0.12248944932722156
Bärschwil;2602600;1247900;0.0019061580088382906;0.0055875272476743;0.45238887039882203;0.051592710386028535
Bätterkinden;2607600;1220000;0.007731719563939584;0.024888157806315654;0.6332319027929872;0.16036594689020697
Bättwil;2605400;1259900;0.0027747568518170372;0.05450035155199834;0.6299575500073392;0.2540182269856709
Böbikon;2667300;1267400;0.00040693260862839913;0.005133812308090297;0.5941750617074848;0.07427836984325534
Böckten;2629900;1257000;0.001963271357417715;0.028244658361152454;0.4765884009190084;0.14494012534190684
Bönigen;2634900;1170600;0.006015939383699374;0.013068247368244879;0.17971505918382802;0.06409011096270101
Bösingen;2584000;1193500;0.008112475221135746;0.018569407002835752;0.8218769798409536;0.09549335116889349
Böttstein;2660900;1269100;0.009326133878448516;0.04117216211366032;0.36963952126275396;0.21253426600850445
Bözberg;2654100;1259400;0.00391464410054805;0.008284216279993034;0.587125328012465;0.07070313914724417
Bözen;2648600;1260600;0.0019132971774107187;0.01584813226874696;0.7294468575685636;0.11482090512560789
Büetigen;2592700;1217200;0.002070358886004136;0.018811753316729376;0.684124853699401;0.1025320900502086
Bühl;2585300;1213200;0.0011327480801585847;0.012510300103634594;0.9672610754940353;0.07641796726063653
Bühler;2749500;1248800;0.004407246732045586;0.025814884110859904;0.68812127695517;0.10851873318036882
Bülach;2683000;1263700;0.05085943690997746;0.10368271140173632;0.3354559577258257;0.3085787452054408
Bünzen;2666900;1240300;0.0026486315403708082;0.01503088493738759;0.669282631195941;0.10139383011651618
Bürchen;2628900;1125900;0.0017705138059621577;0.004321065915294435;0.2693193105180038;0.05451829724061387
Büren (SO);2617500;1255400;0.0025201265060671033;0.013268601096343164;0.5130109059632085;0.07273221321772101
Büren an der Aare;2595000;1220900;0.00852892672119405;0.022203154461929955;0.5052934022104403;0.12048219639618192
Bürglen (TG);2729000;1268000;0.009421322792747556;0.026390391381121772;0.6666725309072167;0.17896457237380328
Bürglen (UR);2693300;1192300;0.009506992815616693;0.005877149827781571;0.584052653012389;0.02517174611039192
Büron;2649700;1229400;0.006089710792281131;0.037197454786418636;0.705416217941165;0.18031322259496613
Büsserach;2607600;1248900;0.00546860312647989;0.023758569982016836;0.4623314829866969;0.11318040871852172
Bütschwil-Ganterschwil;2723400;1246800;0.011867677890232903;0.01783211503037603;0.7096841161577655;0.11434556994390503
Büttenhardt;2691100;1290300;0.0010066227687123557;0.008254629790017065;0.5368537418936954;0.04871623758186705
Büttikon;2662800;1242000;0.002320229786039118;0.026988126172076445;0.6083936536459809;0.1130256717495035
Cademario;2712700;1097700;0.0018466649374013903;0.015296207269799612;0.10816892563587223;0.11221133906497467
Cadempino;2715900;1099100;0.003655254309083164;0.15775925544491343;0.04257598072022869;0.7077007499611919
Cadenazzo;2716700;1112200;0.007001144646694446;0.027404120859189078;0.26929307803140523;0.1774815559878481
Calanca;2729000;1129300;0.00047594457149520365;0.00041388104407642437;0.11110594175945006;0.020470580317449215
Cama;2733700;1125800;0.001313607017326762;0.0028725331089610212;0.05590985375602252;0.032108932666211364
Campo (Vallemaggia);2681400;1126900;0.00012136586573127694;9.191771439072412e-05;0.09289037397734987;0.008289775507404937
Canobbio;2718300;1099300;0.005511438137914458;0.1412361302724551;0.061195876290173916;0.5675492957898358
Capriasca;2718200;1102900;0.016032192890815936;0.014455099218753268;0.229885253461358;0.07342039554816196
Carouge (GE);2499700;1115600;0.053831710758965014;0.6539811942095235;0.05360824742008928;0.8729736912543472
Cartigny;2490400;1114600;0.002346406737471354;0.017571952836821825;0.6021460130994346;0.11657245057213363
Caslano;2711800;1092300;0.010242327178576783;0.11829629614815963;0.08586156111985638;0.5067404427135607
Castaneda;2731300;1124200;0.000652044062948429;0.005400980400701914;0.04437699513882995;0.04697218846421475
Castel San Pietro;2721900;1080200;0.005221111949302385;0.014488931898099019;0.2298645540654812;0.09505548985860007
Cazis;2752200;1176400;0.005387692549325706;0.00566783940250637;0.5470922547929178;0.06426056338200134
Celerina/Schlarigna;2785900;1154100;0.0035743437319289795;0.004881060087674113;0.34987247362927526;0.048308980709320944
Centovalli;2697400;1114800;0.002698605720377805;0.0016545370505978737;0.05025700921732595;0.02460378272981334
Cerentino;2685300;1128800;0.00010708752858642082;0.00017475663786316835;0.05436733856505652;0.013811225561778046
Cevio;2689500;1130100;0.002727162394667517;0.000591238782525987;0.06521170401522174;0.009988160523788417
Chalais;2605300;1123800;0.008428978361180057;0.011359133599864752;0.20806382704019952;0.08733319078064694
Cham;2677400;1226100;0.040200658231342376;0.07437299500213741;0.6626845918040252;0.25530548153359267
Chamblon;2536400;1181200;0.0012826706201795738;0.01471092416051582;0.5463917525908386;0.2516497587447625
Chamoson;2583500;1116600;0.009316614987018612;0.009411670241510703;0.2709241520479404;0.07188000191276861
Champagne;2540500;1187000;0.0025153670603521514;0.02104777267974444;0.5673530730470273;0.10255394257964581
Champoz;2589400;1233900;0.000390274548626067;0.001785426254946059;0.5097621378620972;0.030155795108130927
Champtauroz;2550400;1179000;0.0003093639714718824;0.0033270607997844376;0.8258990848204347;0.05089945614924942
Champvent;2533800;1181700;0.0016443884945159287;0.00597320639590791;0.7727366657180884;0.057247717939982685
Champéry;2556100;1114200;0.0031840691833029127;0.002688328367028014;0.3383361058001238;0.04094712157841971
Chancy;2486700;1112000;0.0040407694119942794;0.024636138369876145;0.5687349098099481;0.1165767840988943
Chapelle (Glâne);2553700;1159800;0.0007186763029577575;0.011670052181109473;0.7937631430629386;0.08695956835993272
Chardonne;2553000;1147500;0.007201041366722431;0.022843655884877478;0.5145011833488125;0.1590261412873542
Chavannes-de-Bogis;2501700;1133300;0.003250701423312241;0.037282230794475076;0.6358705413415061;0.24719045987281213
Chavannes-des-Bois;2499400;1130200;0.002298812280321834;0.03556792175334713;0.5540874110549465;0.12067711431308854
Chavannes-le-Chêne;2549600;1180900;0.0007400938086750417;0.006069006772329332;0.9042783505378379;0.05911971831144123
Chavannes-le-Veyron;2524300;1162100;0.0003617178743363548;0.004494246465273464;0.7476939772123141;0.06184475272869725
Chavannes-près-Renens;2533500;1153300;0.01868320415404422;0.3714139894201452;0.25673829334655845;0.6689292380573375
Chavannes-sur-Moudon;2551800;1167600;0.0004997418000699639;0.0031829461423318957;0.8211790611976374;0.05390400656918898
Chavornay;2533600;1173100;0.012207978258851974;0.02075880559842278;0.7440469812081001;0.11756610343835741
Cheseaux-Noréaz;2541400;1181100;0.0017252990716701132;0.009591868567847085;0.29067305357420226;0.10904822880996044
Cheseaux-sur-Lausanne;2536100;1159600;0.01031609858715854;0.07388237508961894;0.663818050350445;0.2480232271136795
Chessel;2558100;1133300;0.0010185213829997358;0.009410932109782852;0.684150579680845;0.11359374376642012
Chevilly;2526300;1166200;0.0007496127001049458;0.006320889189720123;0.8296000432390829;0.056522380357428056
Chevroux;2559600;1193200;0.001173203368735677;0.011318404913025763;0.6646168686453101;0.12326002797090414
Chexbres;2549200;1148100;0.005316300863601425;0.08110767141923679;0.5563261481024246;0.33181818179902045
Cheyres-Châbles;2550300;1185000;0.0055138178607719345;0.018587903875793867;0.5255714695057874;0.12388854234275194
Chiasso;2723400;1077200;0.018464269651156426;0.11320593455411339;0.1546391753027952;0.37440871646354057
Chigny;2526200;1152500;0.000909054131555839;0.03350353100590304;0.8290081763937074;0.16545248499879378
Chippis;2608000;1125300;0.003778999897671917;0.06292185192652905;0.060710194737172214;0.24925309430526169
Choulex;2506400;1120000;0.00282711075468151;0.02371684458082961;0.804914704555998;0.15777529626056017
Chur;2759300;1191000;0.08824488300092571;0.05336551354897918;0.2419216068987692;0.15376973803932623
Churwalden;2760600;1183300;0.004550030103494147;0.003075351924764149;0.4785568283499849;0.038103854757216865
Château-d'Oex;2576500;1147000;0.008224322195437119;0.0023734675939384637;0.48770202391928336;0.029782321329811078
Châtel-Saint-Denis;2558800;1153000;0.01717208013954695;0.011751852174612862;0.5102242467198406;0.07127836973951308
Châtel-sur-Montsalvens;2576000;1162500;0.0007020182429554254;0.011343398839218427;0.5190721649612967;0.08225352112896171
Châtillon (FR);2553400;1187000;0.0011517858630183929;0.029061580784038647;0.6006138348973348;0.1726696054257475
Châtillon (JU);2592800;1241800;0.001149406140160917;0.007100187769527421;0.4644848294939667;0.054627575701039335
Châtonnaye;2561800;1178200;0.0019751699717050954;0.010267529460399043;0.7729022576067522;0.06019343911992067
Chénens;2566600;1176700;0.0020037266459948075;0.01668142296291696;0.7349939819254019;0.10438264098589194
Chéserex;2502800;1139600;0.0029460968975553105;0.0091338147973588;0.3936092246592233;0.12864294772456933
Chêne-Bougeries;2503400;1117000;0.029756054609880133;0.23575767954202667;0.11086209476975328;0.8543240117299045
Chêne-Bourg;2504000;1116600;0.02064171606574698;0.5289646778856976;0.09540173457761819;0.9057679410524079
Chêne-Pâquier;2548800;1180300;0.0003617178743363548;0.005623133017596046;0.761796193499261;0.054374322867229735
Clarmont;2524200;1155600;0.0004545270657779195;0.014616736570930742;0.8872103705229827;0.08143912982851738
Clavaleyres;2573500;1194200;0.00011422669715884888;0.0037467823160361145;0.8742268041453417;0.05140845070560107
Clos du Doubs;2579100;1246300;0.003005589968992211;0.00159655400343589;0.46863906511262615;0.037285067047194954
Coeuve;2574300;1255900;0.0017157801802402091;0.0048433556544299145;0.6233682916772793;0.051541748335463794
Coinsins;2507700;1142100;0.001173203368735677;0.013224253166097016;0.766800629109694;0.13941274763612513
Coldrerio;2720300;1079200;0.006908335455252881;0.09211474479316023;0.46267043568979804;0.4436051794724345
Collex-Bossy;2498400;1125200;0.0040669463634265155;0.019361547465933018;0.7040966607679364;0.10491520549435687
Collina d'Oro;2714600;1093400;0.010982420987251825;0.05857520457084088;0.121812700916416;0.39698286652893333
Collombey-Muraz;2560600;1125300;0.022528836291725467;0.02483948752554336;0.4119066272060678;0.1289532757626058
Collonge-Bellerive;2504400;1121800;0.019749319994193475;0.10585017173603115;0.40335261090276336;0.6001832131174697
Collonges;2568900;1113400;0.001965651080275191;0.005280579772505776;0.1842171865839394;0.045434637284314454
Cologny;2503100;1119200;0.01332168855615075;0.11939029718233088;0.1930188256625077;0.8018600734566695
Comano;2717400;1099400;0.00487129268925341;0.07756536611059718;0.11784920158848286;0.3528030930756384
Commugny;2502600;1130500;0.006972587972404734;0.035024477369804026;0.6626987259751596;0.19209283263753488
Concise;2545200;1189400;0.0024368362060554426;0.007030022521767998;0.26791440946642264;0.09215574643317037
Confignon;2495500;1114500;0.01102049655297144;0.13050051822448736;0.5147168684333538;0.4470300061401318
Conters im Prättigau;2779800;1197300;0.0005282984743596761;0.0009417863157496544;0.5030367548784257;0.010058175142522684
Conthey;2589700;1119900;0.021029610891515574;0.00812100584126017;0.2545243313403181;0.052007137524208644
Coppet;2504000;1130300;0.0077079223353648234;0.13520307395450612;0.36623014764411294;0.6446897601721818
Corbeyrier;2563200;1133400;0.001032799720144592;0.0015398707626746975;0.39534655176442096;0.023335656248511798
Corbières;2574200;1167600;0.0021607883545882245;0.00735998256921931;0.5661272647872032;0.05729734444012486
