Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;Weekend;VisitorType_New_Visitor;VisitorType_Other;VisitorType_Returning_Visitor
3;173.9444444;0;0.0;14;890.5277777999999;0.0;0.028571429;52.74177636;0.0;12;4;5;5;10;False;0;0;1
0;0.0;0;0.0;38;1517.416739;0.0;0.004122807;0.0;0.0;11;4;2;4;2;False;0;0;1
4;149.25;0;0.0;27;1212.809524;0.0;0.020967742;14.89210837;0.0;3;2;2;7;2;False;0;0;1
0;0.0;0;0.0;94;9836.068333;0.007446809;0.028191489;0.0;0.0;9;2;2;1;13;False;0;0;1
8;395.7083333;4;182.8;46;1461.725;0.003773585;0.014375562;13.90010917;0.0;11;1;1;3;3;True;0;0;1
3;230.1;0;0.0;35;905.1226263;0.017647059;0.019206774;0.0;0.0;7;3;2;6;1;False;0;0;1
0;0.0;0;0.0;65;624.6248956000001;0.0;0.02359375;0.0;0.8;5;2;5;4;2;False;0;0;1
4;176.9133333;1;40.8;72;1548.194444;0.0;0.0078878819999999;1.891943485;0.0;8;2;4;3;5;False;0;0;1
3;33.0;1;10.0;45;1142.195833;0.0;0.024444444;0.0;0.0;12;2;2;1;2;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;1;1;1;1;False;0;0;1
0;0.0;0;0.0;10;199.6666667;0.01;0.045;0.0;0.0;11;3;2;4;3;False;0;0;1
10;85.04;0;0.0;114;2139.156647;0.0;0.009414895;0.0;0.0;11;2;2;3;2;False;0;0;1
4;82.46666667;0;0.0;10;153.9;0.016666667;0.016666667;0.0;0.0;7;3;2;6;4;False;0;0;1
0;0.0;0;0.0;12;976.2;0.016666667;0.041666667;0.0;0.0;3;2;2;7;1;False;0;0;1
1;3.0;0;0.0;11;549.3333332999999;0.0;0.005;0.0;0.0;5;4;2;1;3;False;0;0;1
7;85.52916667;3;255.5;45;2996.4875;0.014814815;0.02628108;2.0905;0.0;5;2;2;3;3;False;0;0;1
9;81.0;0;0.0;34;1219.113725;0.007017544;0.022556391;9.517421053;0.0;3;3;2;3;1;False;0;0;1
8;236.8333333;0;0.0;20;411.3888889;0.00952381;0.016825397;17.39171429;0.0;5;3;2;3;3;True;0;0;1
9;449.8166666999999;0;0.0;17;200.95;0.0;0.024603175;0.0;0.0;9;2;2;1;2;False;0;0;1
5;98.75;0;0.0;126;6085.002381;0.0;0.0042643229999999;28.79847144;0.0;11;2;2;1;2;False;0;0;1
1;6.0;0;0.0;15;500.0;0.026666667;0.073333333;19.996;0.0;3;2;2;3;1;False;0;0;1
0;0.0;0;0.0;7;432.0;0.0;0.014285714;270.7846931;0.0;11;2;4;1;8;False;1;0;0
9;546.0;0;0.0;28;1561.083333;0.01;0.03;3.810575284;0.0;3;2;2;7;10;False;0;0;1
0;0.0;0;0.0;6;192.0;0.0;0.04;0.0;0.0;3;2;10;4;3;False;0;0;1
0;0.0;0;0.0;59;2516.833333;0.025423729;0.047740113;7.726779661;0.4;5;2;2;3;13;False;0;0;1
0;0.0;0;0.0;22;892.0;0.0;0.00952381;10.51809524;0.0;5;2;2;7;4;True;0;0;1
0;0.0;1;22.0;81;2253.799603;0.011463415;0.0158751819999999;0.0;0.0;11;3;2;1;2;True;0;0;1
0;0.0;0;0.0;10;172.5;0.01;0.0433333329999999;0.0;0.0;3;2;2;3;6;False;0;0;1
0;0.0;4;122.5;330;11208.35506;0.008042825;0.022913324;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;29;830.9333333;0.035555556;0.088333333;0.0;0.6;5;3;2;6;13;False;0;0;1
1;34.5;0;0.0;18;3026.3742420000003;0.0;0.005263158;38.92648303;0.0;12;1;1;3;2;False;0;0;1
0;0.0;0;0.0;10;165.0;0.03;0.046666667;0.0;0.0;11;1;1;1;2;True;0;0;1
6;30.7;3;45.0;38;1481.783333;0.012244898;0.029387755;0.0;0.0;11;2;2;4;10;False;0;0;1
0;0.0;0;0.0;23;662.5;0.0;0.013043478;0.0;0.0;11;2;2;6;2;True;1;0;0
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;11;2;2;1;20;True;0;0;1
6;96.85714286;0;0.0;28;672.5452381;0.0;0.020707071;19.71468924;0.0;3;1;1;2;10;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;1;1;3;3;False;0;0;1
0;0.0;0;0.0;24;1163.266667;0.0611111109999999;0.083333333;27.287869;0.0;10;1;1;4;1;True;0;0;1
0;0.0;0;0.0;37;581.0833332999999;0.005555556;0.026851852;0.0;0.0;11;2;2;2;10;True;0;0;1
9;358.2583333;3;377.4333333;64;5738.902193;0.0;0.020187793;12.08836478;0.0;10;2;2;1;13;False;0;0;1
1;11.83333333;2;27.0;31;424.75;0.019047619;0.039292517;30.81857956;0.0;11;2;2;3;1;False;0;0;1
0;0.0;0;0.0;12;261.0;0.033333333;0.083333333;0.0;0.0;3;2;2;7;1;False;0;0;1
7;71.0;0;0.0;34;1540.75;0.004878049;0.024390244;0.0;0.0;5;2;2;8;3;False;0;0;1
4;58.0;0;0.0;31;806.5;0.0;0.009375;9.7455;0.0;5;2;4;1;4;False;0;0;1
0;0.0;0;0.0;16;898.7583332999999;0.00625;0.014583333;0.0;0.0;11;1;1;1;1;False;0;0;1
0;0.0;0;0.0;5;1162.5;0.0;0.025;0.0;0.0;3;2;2;2;2;False;0;0;1
1;25.0;0;0.0;14;397.0;0.03625;0.047395833;14.9925;0.0;5;1;1;3;3;False;0;0;1
3;59.2;0;0.0;9;1261.7;0.016666667;0.05;0.0;0.0;8;2;5;1;5;False;0;0;1
5;102.0676923;2;16.0;142;6223.870847;0.0;0.0066494619999999;15.47720763;0.0;5;2;2;3;2;True;0;0;1
1;73.0;0;0.0;12;2156.5;0.018181818;0.027272727;68.88769355;0.0;11;3;2;1;2;False;1;0;0
6;111.0;0;0.0;12;202.25;0.025;0.029166667;0.0;0.0;3;3;2;1;1;True;0;0;1
3;84.5;0;0.0;346;12541.77628;0.001709402;0.006473478;5.1771068410000005;0.0;8;2;2;3;1;True;0;0;1
0;0.0;0;0.0;39;2558.5;0.0;0.010810811;0.0;0.0;11;4;2;2;10;False;0;0;1
4;62.5;0;0.0;53;1840.369156;0.0074074069999999;0.0231481479999999;46.77831787;0.0;12;1;1;2;2;False;0;0;1
2;66.0;1;0.0;10;302.0;0.042857143;0.05952381;19.53495497;0.0;3;2;6;3;2;False;0;0;1
6;85.96666667;1;2.0;76;1464.209618;0.009803094;0.01785746;0.0;0.0;8;3;2;8;4;False;0;0;1
0;0.0;3;91.0;87;3006.883631;0.00462963;0.018585538;0.0;0.0;12;3;2;3;1;False;0;0;1
1;21.0;0;0.0;31;945.6666667000002;0.0068965519999999;0.010344828;0.0;0.0;5;2;2;1;4;False;1;0;0
0;0.0;0;0.0;35;729.2916667000001;0.0;0.009387755;0.0;0.0;12;2;2;3;2;False;0;0;1
2;129.0;0;0.0;16;1835.5;0.003703704;0.031481481;0.0;0.0;8;2;4;9;6;False;0;0;1
6;218.6666667;0;0.0;24;1737.0;0.0068965519999999;0.0151724139999999;23.51599702;0.0;11;1;1;6;10;True;0;0;1
8;935.1;1;21.0;172;10524.35936;0.005046115;0.01576463;2.924161864;0.0;11;3;2;1;3;False;0;0;1
0;0.0;0;0.0;2;19.0;0.0;0.1;0.0;0.0;5;1;1;3;3;False;0;0;1
6;202.1;0;0.0;47;3633.953333;0.00130719;0.017287582;16.14887273;0.0;10;4;2;8;1;False;0;0;1
10;247.75;0;0.0;27;1182.416667;0.017741935;0.038556068;7.994904291;0.0;12;2;2;4;6;False;0;0;1
3;30.25;0;0.0;21;327.2666667;0.017391304;0.02826087;68.85704348;0.0;5;2;2;1;3;False;0;0;1
0;0.0;0;0.0;36;788.5;0.0;0.025;0.0;0.0;11;2;6;3;3;False;0;0;1
4;89.8;1;47.0;39;1167.966667;0.005853659;0.0143902439999999;33.9251122;0.0;5;4;1;3;3;False;0;0;1
8;176.25;1;141.0;20;651.7658974;0.0;0.009230769;19.13285864;0.0;11;2;2;4;2;False;0;0;1
5;236.25;0;0.0;41;1955.783333;0.0;0.002439024;21.07980488;0.0;5;1;1;6;2;False;0;0;1
1;37.0;0;0.0;12;663.5;0.0;0.016666667;10.83431037;0.0;3;3;2;6;8;False;1;0;0
0;0.0;0;0.0;10;253.5;0.0;0.022222222;63.588;0.0;3;1;1;1;2;True;1;0;0
4;76.25;0;0.0;141;3274.521154;0.0;0.008391608;6.425757643;0.0;12;2;2;1;1;False;0;0;1
3;115.5;0;0.0;55;1833.244643;0.0;0.008286252;18.61684302;0.0;11;2;2;6;2;True;0;0;1
0;0.0;0;0.0;19;751.3333332999999;0.0;0.002777778;13.62630613;0.0;3;2;2;1;2;True;0;0;1
4;113.8333333;0;0.0;3;23.66666667;0.0;0.05625;0.0;0.0;12;2;2;6;2;True;0;0;1
4;140.675;1;97.75;70;2721.555108;0.001951952;0.017189707;10.53591515;0.0;11;1;2;1;10;True;0;0;1
0;0.0;0;0.0;2;22.0;0.0;0.1;0.0;0.0;3;2;2;1;1;False;0;0;1
1;15.0;0;0.0;18;343.8333333;0.0;0.0125;38.3399435;0.0;12;2;13;9;20;False;1;0;0
1;8.0;0;0.0;55;1893.650488;0.012727273;0.038483516;0.0;0.0;11;3;2;1;13;True;0;0;1
0;0.0;0;0.0;34;606.7857142999999;0.017647059;0.040441176;0.0;0.4;5;1;1;1;3;False;0;0;1
0;0.0;0;0.0;19;696.875;0.010526316;0.0350877189999999;0.0;0.0;12;1;2;4;2;False;0;0;1
1;0.0;0;0.0;65;732.0916667;0.00625;0.0203125;2.7343515380000003;0.0;12;2;2;1;2;True;0;0;1
0;0.0;0;0.0;33;472.3611111000001;0.012903226;0.014721408;0.0;0.0;11;1;1;9;2;False;0;0;1
1;390.0;0;0.0;26;1325.833333;0.007692308;0.025641026;0.0;0.0;12;2;2;1;1;True;0;0;1
3;53.0;2;7.0;24;678.0;0.0;0.014814815;20.13555556;0.0;5;2;5;3;2;False;0;0;1
1;47.16666667;1;3.0;42;1462.659125;0.004651163;0.019047619;7.734903101;0.0;5;2;2;6;4;False;0;0;1
9;236.8;0;0.0;240;5523.926504999999;0.0;0.001197045;20.62387076;0.0;10;2;5;4;20;False;0;0;1
3;54.8;1;28.2;24;203.0677778;0.0;0.008;44.35972562;0.0;6;2;2;1;4;False;0;0;1
0;0.0;0;0.0;55;1728.025397;0.049318182;0.071645022;0.0;0.0;5;3;2;1;6;False;0;0;1
3;42.33333333;0;0.0;64;2471.391775;0.005555556;0.020580808;6.221045455;0.6;5;2;2;2;4;False;0;0;1
2;126.0;0;0.0;6;127.1666667;0.05;0.04375;0.0;0.0;12;3;2;5;3;True;0;0;1
1;17.0;0;0.0;22;399.8;0.019047619;0.038095238;0.0;0.0;3;1;5;7;1;False;0;0;1
6;63.08333333;0;0.0;174;3486.370682;0.0093641619999999;0.019687687;0.0;0.0;11;1;1;1;2;False;0;0;1
0;0.0;0;0.0;4;87.875;0.0;0.026666667;0.0;0.0;11;1;1;4;10;True;0;0;1
0;0.0;0;0.0;8;459.0;0.0;0.028571429;26.98;0.0;5;2;4;3;2;False;0;0;1
6;389.75;3;545.0;65;1690.790351;0.0146428569999999;0.0346714979999999;13.66158824;1.0;5;2;10;2;1;True;0;0;1
8;268.25;0;0.0;71;2426.791667;0.002702703;0.010810811;33.86849093;0.0;11;2;2;1;8;False;0;0;1
0;0.0;1;56.4;14;103.7579088;0.0;0.026666667;45.92878029;0.0;11;2;2;2;20;False;0;0;1
3;25.4;0;0.0;73;2958.5;0.005405405;0.021846847;5.677286486;0.4;5;2;5;2;3;False;0;0;1
0;0.0;0;0.0;19;1040.2;0.0;0.011111111;115.98;0.0;5;2;2;6;2;True;1;0;0
13;293.5785714;3;26.0;161;3457.628812;0.006140351;0.018923933;15.988034;0.0;11;2;5;7;2;True;0;0;1
1;0.0;0;0.0;50;1009.430952;0.006;0.017238095;4.803305732;0.0;11;1;1;1;10;True;0;0;1
0;0.0;0;0.0;3;57.4;0.0;0.133333333;0.0;0.0;8;3;2;1;3;False;0;0;1
0;0.0;0;0.0;7;121.0;0.028571429;0.057142857;0.0;0.0;12;2;2;7;3;True;0;0;1
0;0.0;0;0.0;14;253.1666667;0.014285714;0.04047619;0.0;0.6;5;3;2;8;13;False;0;0;1
7;294.0;0;0.0;7;639.0;0.0;0.018181818;0.0;0.0;12;2;4;9;10;False;0;0;1
3;281.0;0;0.0;6;145.0;0.0;0.025;0.0;0.0;3;3;2;8;8;False;1;0;0
0;0.0;0;0.0;15;803.3333332999999;0.0;0.0388888889999999;0.0;0.0;12;4;1;1;2;False;0;0;1
1;0.0;0;0.0;56;2627.756494;0.021052632;0.0250446629999999;0.0;0.0;11;3;2;1;2;True;0;0;1
0;0.0;0;0.0;12;337.0;0.0;0.0066666669999999;19.37005896;0.0;12;2;5;4;1;True;0;0;1
2;95.0;0;0.0;10;203.4166667;0.0;0.016666667;0.0;0.0;5;2;2;3;2;True;0;0;1
6;201.0;0;0.0;84;3646.083333;0.0068965519999999;0.016803503;66.57412378;0.0;11;2;2;4;2;False;0;0;1
0;0.0;0;0.0;17;933.4166667000002;0.031932773;0.043075335;0.0;0.0;3;3;2;1;3;False;0;0;1
0;0.0;0;0.0;6;93.0;0.0;0.033333333;0.0;0.0;3;1;2;8;2;False;0;0;1
1;120.5;1;260.5;22;1148.166667;0.009090909;0.036363636;7.518979759;0.0;11;2;2;1;1;True;0;0;1
7;120.5;0;0.0;19;1011.5;0.0;0.00952381;0.0;0.0;3;2;2;1;1;False;0;0;1
5;48.97619048;1;65.0;40;1159.5671;0.0;0.016324111;12.48912129;0.0;12;1;1;4;2;True;0;0;1
4;34.93333333;0;0.0;2;22.8;0.0;0.028571429;0.0;0.0;10;2;2;4;2;False;1;0;0
0;0.0;2;0.0;99;2622.600281;0.022;0.028519936;0.0;0.0;11;3;2;2;13;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;3;3;2;3;1;False;0;0;1
0;0.0;2;10.0;15;178.0;0.019607843;0.043137255;0.0;0.0;5;2;2;1;4;False;0;0;1
1;56.5;0;0.0;16;541.875;0.0;0.0125;15.14864831;0.0;11;2;4;9;8;False;1;0;0
15;304.5833333;0;0.0;33;761.2233332999999;0.007619048;0.020793651;0.0;0.0;10;3;2;1;3;True;0;0;1
2;50.5;0;0.0;29;2147.375;0.0;0.0068965519999999;0.0;0.0;12;2;2;7;2;False;1;0;0
3;19.25;0;0.0;8;713.5833332999999;0.0;0.046969697;0.0;0.0;11;3;2;1;10;True;0;0;1
12;225.25;1;0.0;129;3367.0412810000003;0.001428571;0.0184568289999999;1.03529974;0.0;11;2;4;1;10;False;0;0;1
2;45.2;0;0.0;19;230.2;0.0;0.019047619;0.0;0.0;7;2;2;2;2;False;1;0;0
1;0.0;0;0.0;34;2161.979365;0.00625;0.020233586;0.0;0.0;3;3;2;1;1;False;0;0;1
0;0.0;0;0.0;30;1438.0;0.0;0.013793103;100.1655678;0.0;11;4;1;1;3;False;0;0;1
1;112.0;0;0.0;37;2043.5;0.005555556;0.016666667;12.3578472;0.0;3;2;5;3;6;False;0;0;1
0;0.0;0;0.0;24;968.6924242;0.0;0.0;106.2525169;0.0;11;1;1;9;2;False;0;0;1
5;389.0;0;0.0;5;310.5;0.0;0.014285714;0.0;0.0;5;2;4;2;2;False;1;0;0
0;0.0;0;0.0;19;337.1666667;0.0;0.003508772;0.0;1.0;5;1;1;9;3;True;0;0;1
0;0.0;1;273.0;22;2386.0;0.0;0.020289855;0.0;0.0;12;2;2;6;2;False;1;0;0
1;23.0;2;272.5;30;974.2698412999998;0.006451613;0.007885305;11.47812903;0.0;5;2;2;4;1;True;0;0;1
0;0.0;0;0.0;11;125.0;0.018181818;0.081818182;0.0;0.0;3;2;2;1;13;False;0;0;1
9;160.0;0;0.0;48;3946.008333;0.007272727;0.0115151519999999;20.32388105;0.0;3;2;6;1;8;True;0;0;1
0;0.0;0;0.0;17;336.0;0.0;0.01875;0.0;0.8;5;2;2;1;4;False;0;0;1
0;0.0;0;0.0;5;217.0;0.0;0.02;0.0;0.0;5;2;5;6;6;False;0;0;1
3;40.25;3;9.0;26;683.0292208;0.006451613;0.032319508;0.0;0.0;11;1;1;1;2;False;0;0;1
8;190.25;1;23.0;19;1323.25;0.007692308;0.0218162389999999;21.318;0.0;5;6;2;4;2;True;0;0;1
0;0.0;0;0.0;6;815.0;0.05;0.044444444;0.0;0.2;5;1;2;1;4;False;0;0;1
1;48.5;0;0.0;35;668.1;0.007843137;0.0191176469999999;36.95500632;0.0;11;2;4;1;3;False;0;0;1
4;85.0;0;0.0;22;452.5833333000001;0.0;0.008333333;107.94;0.0;5;2;2;6;4;False;1;0;0
3;224.3;5;487.0;74;1845.958333;0.002531646;0.017679325;34.67841487;0.0;11;2;2;1;10;True;0;0;1
1;4.0;0;0.0;8;492.25;0.0;0.044444444;0.0;0.0;12;2;2;1;2;False;1;0;0
5;109.4;4;93.6;10;427.0666666999999;0.0;0.003125;0.0;0.0;11;3;2;2;6;False;0;0;1
1;9.0;0;0.0;13;858.8333332999998;0.014285714;0.051190476;0.0;0.0;11;1;1;6;11;False;0;0;1
0;0.0;0;0.0;10;273.75;0.02;0.053333333;0.0;0.0;11;1;1;2;8;False;0;0;1
0;0.0;0;0.0;9;232.8333333;0.033333333;0.046666667;0.0;0.0;5;1;1;3;1;False;0;0;1
0;0.0;0;0.0;10;123.0;0.0;0.02;0.0;0.0;5;2;2;3;3;False;0;0;1
5;69.8;0;0.0;87;1764.1800469999998;0.007007576;0.032261103;0.0;0.0;6;2;6;1;1;False;0;0;1
4;63.875;1;0.0;43;1329.686508;0.015646259;0.036603499;0.0;0.0;11;3;2;1;2;False;0;0;1
0;0.0;0;0.0;1;40.0;0.0;0.1;0.0;0.0;3;3;2;1;10;False;0;0;1
6;137.91666669999998;0;0.0;92;3163.14329;0.001075269;0.0095145;32.22246226;0.0;11;2;2;1;1;False;0;0;1
0;0.0;0;0.0;9;651.0;0.0;0.022222222;68.258708;0.0;11;2;2;2;2;False;0;0;1
2;30.0;0;0.0;176;4126.353297;0.001363636;0.011363949;22.02197159;0.6;5;2;2;7;2;False;0;0;1
3;60.25;0;0.0;8;131.5833333;0.02;0.013333333;0.0;0.0;11;3;2;1;2;False;1;0;0
2;18.0;0;0.0;15;756.3333332999999;0.0125;0.0625;29.24325;0.0;3;2;10;3;1;False;0;0;1
0;0.0;0;0.0;4;135.5;0.0;0.066666667;0.0;0.0;3;2;2;3;14;False;0;0;1
0;0.0;0;0.0;15;593.75;0.0;0.014285714;92.9394993;0.0;11;1;8;3;11;True;0;0;1
0;0.0;0;0.0;3;48.0;0.0;0.033333333;0.0;0.0;3;2;2;5;1;True;0;0;1
0;0.0;0;0.0;12;366.5;0.0;0.016666667;287.95379280000003;0.0;12;2;2;1;2;False;1;0;0
1;22.2;0;0.0;9;348.54;0.0;0.005194805;16.1722885;0.0;11;2;2;3;3;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;1;1;1;2;False;1;0;0
5;230.25;2;135.0;27;517.3928571;0.0;0.011458333;30.269375;0.0;5;2;2;4;2;True;1;0;0
2;47.0;0;0.0;21;825.0833332999999;0.0;0.009090909;10.7929507;0.0;3;2;2;2;2;False;1;0;0
0;0.0;0;0.0;26;2021.4;0.007692308;0.030769231;0.0;0.0;7;3;3;1;4;False;0;0;1
0;0.0;0;0.0;12;481.8333333000001;0.0;0.018181818;74.08800000000001;0.0;3;1;1;1;2;False;1;0;0
4;60.2;0;0.0;13;409.8371212;0.0;0.005882353;20.10126693;0.0;10;1;1;4;2;False;1;0;0
1;15.0;0;0.0;11;224.0;0.016666667;0.022222222;47.65566667;0.0;5;2;5;1;4;False;0;0;1
0;0.0;0;0.0;29;631.775;0.021428571;0.05042517;0.0;0.0;11;2;2;1;1;False;0;0;1
3;334.0;0;0.0;32;4316.833333;0.0;0.003030303;42.70505393;0.0;12;8;13;9;20;False;0;1;0
0;0.0;0;0.0;6;60.0;0.15;0.138888889;0.0;0.0;11;3;2;5;1;False;0;0;1
1;75.0;2;34.5;100;4436.3762990000005;0.0;0.007150715;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;25;903.7;0.036;0.059393939;0.0;0.0;5;2;2;3;4;False;0;0;1
4;292.19047620000003;1;194.5;56;1948.713745;0.0017241379999999;0.021055381;14.69293103;0.0;5;1;2;3;2;False;0;0;1
0;0.0;1;24.0;27;1547.5;0.003703704;0.014814815;0.0;0.0;3;3;2;1;1;False;0;0;1
0;0.0;1;39.5;357;8864.036841;0.0016853929999999;0.007310889;9.964255807;0.0;11;2;2;1;2;False;0;0;1
3;129.0;0;0.0;74;2378.263492;0.005333333;0.025042424;4.141458811000001;0.0;11;2;6;9;1;False;0;0;1
1;42.0;2;80.5;46;838.6833333;0.0;0.015416667;0.0;0.0;3;2;2;1;10;False;0;0;1
0;0.0;0;0.0;3;62.4;0.0;0.05;23.79060609;0.0;8;1;1;8;3;False;1;0;0
0;0.0;0;0.0;44;547.0;0.06;0.0874074069999999;0.0;0.6;5;3;2;1;13;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;11;1;1;4;1;False;0;0;1
0;0.0;1;26.0;51;3540.239394;0.001960784;0.0231808279999999;2.172431373;0.8;5;1;1;3;1;False;0;0;1
1;32.0;0;0.0;9;455.0;0.0;0.022222222;18.65333333;0.0;5;2;2;8;2;True;0;0;1
0;0.0;0;0.0;37;987.5;0.005555556;0.011111111;40.87111111;0.0;5;2;10;3;4;False;0;0;1
5;36.33333333;3;53.0;22;406.0;0.002564103;0.013461538;0.0;0.0;3;4;1;1;1;False;0;0;1
1;59.4;0;0.0;73;891.5687949999999;0.0;0.0;258.5498732;0.0;9;2;2;3;2;False;1;0;0
0;0.0;0;0.0;33;889.3666667000001;0.0;0.003030303;8.424787355;0.0;10;2;2;3;2;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;3;2;7;1;False;0;0;1
5;277.8;0;0.0;25;884.5;0.0;0.003571429;7.48051616;0.0;7;2;10;2;2;True;1;0;0
2;33.5;0;0.0;108;2270.908333;0.0055045869999999;0.029663609;0.0;0.0;11;2;2;1;3;False;0;0;1
5;408.4083333;2;47.5;54;1547.477273;0.0;0.017333333;0.0;0.0;11;2;2;3;2;True;0;0;1
0;0.0;0;0.0;4;55.0;0.0;0.05;0.0;0.0;3;2;2;1;1;False;0;0;1
0;0.0;0;0.0;37;918.5416667000002;0.005405405;0.005315315;0.0;0.0;11;1;1;1;2;True;1;0;0
4;304.6;0;0.0;7;137.6;0.0;0.0375;0.0;0.0;8;3;2;1;5;False;1;0;0
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;2;10;3;3;False;0;0;1
0;0.0;0;0.0;44;1184.269841;0.004545455;0.023295455;0.0;0.0;11;1;2;1;2;False;0;0;1
1;4.0;0;0.0;22;2706.375;0.0020833329999999;0.039814815;0.0;0.0;11;4;2;1;2;False;0;0;1
1;29.2;0;0.0;0;0.0;0.0;0.066666667;0.0;0.0;11;1;1;4;2;True;0;0;1
0;0.0;0;0.0;7;245.4;0.025;0.08125;3.27121463;0.0;9;3;7;3;4;False;0;0;1
4;75.5;0;0.0;10;158.9733333;0.023076923;0.0384615379999999;20.65287956;0.0;10;1;1;3;2;True;0;0;1
1;4.0;0;0.0;8;227.1;0.022222222;0.066666667;0.0;0.0;8;2;2;3;13;False;0;0;1
9;274.6666667;0;0.0;40;720.4257937000001;0.0;0.0152592589999999;0.0;0.0;12;2;2;2;1;False;0;0;1
6;215.25;0;0.0;29;672.125;0.0;0.011764706;22.82159308;0.0;11;2;2;1;8;True;1;0;0
3;154.0;0;0.0;8;422.08;0.0;0.035185185;27.93478267;0.0;7;1;1;4;4;False;0;0;1
1;74.0;0;0.0;21;744.8333332999999;0.0;0.01;0.0;0.0;5;2;2;1;2;True;1;0;0
1;16.25;0;0.0;34;456.525;0.006060606;0.03030303;0.0;0.0;11;1;1;4;1;True;0;0;1
7;191.2;4;654.3333332999999;31;1204.600433;0.000854701;0.013342491;11.92009615;0.0;3;2;2;7;2;False;0;0;1
8;451.2836134;10;961.45;131;2460.323686;0.003082192;0.021249277;2.3256638030000003;0.0;11;2;2;3;3;False;0;0;1
10;236.0795455;2;5.0;107;2589.881537;0.0106015639999999;0.019627539;0.0;0.0;12;3;2;4;2;False;0;0;1
6;133.3333333;1;398.0;129;4653.190245000001;0.015662578;0.025219763;6.017563943;0.0;11;3;2;1;3;False;0;0;1
0;0.0;0;0.0;5;99.0;0.0;0.04;0.0;0.0;11;2;4;1;3;False;0;0;1
4;120.9;0;0.0;7;534.0;0.0;0.02962963;0.0;0.0;8;2;2;7;2;False;0;0;1
2;56.2;0;0.0;102;5978.180357;0.004692308;0.020329446;15.25033754;0.6;5;2;2;3;2;False;0;0;1
0;0.0;0;0.0;8;185.5;0.025;0.0375;0.0;0.0;5;1;1;3;2;True;0;0;1
0;0.0;0;0.0;5;614.75;0.0;0.073333333;0.0;0.0;12;2;10;2;2;False;0;0;1
12;219.274359;4;857.1666667000002;107;2640.135697;0.0;0.015489592;6.479206264;0.0;11;1;2;1;2;True;0;0;1
4;359.3;4;407.0;69;5485.105556;0.010526316;0.017493734;4.4947412280000005;0.0;3;1;1;2;1;True;0;0;1
3;126.5;0;0.0;36;576.8571429;0.005555556;0.01087963;0.0;0.0;12;1;1;4;3;False;0;0;1
4;178.2;0;0.0;9;368.2;0.02;0.05;0.0;0.0;3;3;2;8;3;True;0;0;1
1;38.0;0;0.0;23;1483.6;0.022916667;0.038373016;7.103020833;0.0;3;3;2;6;1;False;0;0;1
0;0.0;0;0.0;8;148.75;0.0;0.025;0.0;0.0;3;2;4;3;2;True;0;0;1
0;0.0;0;0.0;3;78.33333333;0.0;0.022222222;0.0;0.0;3;2;2;7;11;False;0;0;1
0;0.0;0;0.0;89;2924.432937;0.006741573;0.0244784929999999;0.0;0.0;11;2;2;1;10;False;0;0;1
2;17.0;0;0.0;30;1448.928571;0.043851852;0.069954545;0.0;0.0;12;3;2;1;13;False;0;0;1
4;50.33333333;0;0.0;3;28.33333333;0.0;0.016666667;0.0;0.0;12;2;2;9;10;False;0;0;1
8;1040.25;0;0.0;207;5160.451362;0.002296651;0.013407291;0.0;0.0;11;2;2;1;2;False;0;0;1
1;41.0;0;0.0;30;1018.0;0.0;0.0034482759999999;54.21806897;0.0;5;2;2;1;2;False;0;0;1
0;0.0;0;0.0;2;41.5;0.0;0.1;0.0;0.0;12;2;2;5;1;False;0;0;1
0;0.0;0;0.0;7;24.0;0.042857143;0.1;0.0;0.8;5;2;4;1;3;False;0;0;1
0;0.0;0;0.0;46;3346.041667;0.0;0.01884058;0.0;0.0;11;2;2;3;2;True;0;0;1
0;0.0;0;0.0;6;143.5;0.0;0.016666667;0.0;0.0;12;1;1;8;10;False;0;0;1
1;47.0;0;0.0;5;388.0;0.0;0.04;31.188;0.0;3;1;1;7;3;True;0;0;1
8;388.7916667;1;944.75;17;1464.416667;0.019047619;0.034920635;0.0;0.0;11;1;1;4;3;False;0;0;1
5;47.33333333;0;0.0;65;1267.5028140000002;0.004545455;0.021632395;0.0;0.0;11;3;2;1;10;False;0;0;1
0;0.0;0;0.0;17;278.6666667;0.015686275;0.042666157;0.0;0.0;11;3;2;1;6;True;0;0;1
1;39.2;0;0.0;26;1210.917778;0.014814815;0.014814815;2.480024644;0.0;11;4;2;1;1;False;0;0;1
